StationId,Datetime,PM2.5,PM10,NO2,NOx,CO,O3,Temperature,Humidity,Rainfall,Pressure,WindSpeed,WindDirection,CloudCover,Hour,DayOfWeek,Month
MH007,2019-06-04 10:00:00,9.0,48.49,12.84,55.85,0.47,6.29,31.3,66,0.2,1007.9,17.7,264,71,10,1,6
MH007,2019-06-04 11:00:00,7.27,73.58,15.18,51.8,0.35,9.09,32.1,63,0.1,1007.5,18.4,272,71,11,1,6
MH007,2019-06-04 12:00:00,9.6,55.07,13.66,56.56,0.26,11.95,32.5,61,0.0,1006.9,18.4,281,60,12,1,6
MH007,2019-06-04 13:00:00,19.5,58.16,13.66,39.87,0.2,15.03,32.3,61,0.0,1006.1,17.5,284,14,13,1,6
MH007,2019-06-04 14:00:00,16.67,64.89,14.36,49.36,0.25,10.23,32.4,58,0.0,1005.4,18.1,283,2,14,1,6
MH007,2019-06-04 15:00:00,16.0,60.35,14.77,44.73,0.26,14.01,32.3,56,0.0,1004.6,18.2,278,3,15,1,6
MH007,2019-06-04 16:00:00,16.87,73.82,18.98,52.77,0.38,11.2,31.7,57,0.0,1004.4,17.2,280,11,16,1,6
MH007,2019-06-04 17:00:00,17.0,66.15,19.55,52.31,0.4,8.9,30.8,66,0.0,1004.2,15.1,282,17,17,1,6
MH007,2019-06-04 18:00:00,17.0,66.62804878048782,19.586585365853658,52.95390243902439,0.4024390243902439,8.875853658536586,30.1,70,0.0,1004.5,13.5,279,58,18,1,6
MH007,2019-06-04 19:00:00,17.0,67.10609756097561,19.62317073170732,53.597804878048784,0.40487804878048783,8.85170731707317,29.5,70,0.0,1004.8,10.5,278,66,19,1,6
MH007,2019-06-04 20:00:00,17.0,67.58414634146342,19.659756097560976,54.24170731707317,0.40731707317073174,8.827560975609757,29.4,70,0.0,1005.4,9.7,274,48,20,1,6
MH007,2019-06-04 21:00:00,17.0,68.06219512195122,19.696341463414633,54.885609756097566,0.40975609756097564,8.803414634146343,29.1,73,0.0,1006.0,10.1,274,24,21,1,6
MH007,2019-06-04 22:00:00,17.0,68.54024390243903,19.732926829268294,55.52951219512195,0.41219512195121955,8.779268292682927,28.8,76,0.0,1006.4,9.7,274,29,22,1,6
MH007,2019-06-04 23:00:00,17.0,69.01829268292684,19.76951219512195,56.17341463414634,0.41463414634146345,8.755121951219513,28.6,78,0.0,1006.6,7.6,275,30,23,1,6
MH007,2019-06-05 00:00:00,17.0,,,,,,28.3,80,0.0,1006.2,7.7,281,32,0,2,6
MH007,2019-06-05 01:00:00,17.0,,,,,,28.3,80,0.0,1005.7,8.6,292,44,1,2,6
MH007,2019-06-05 02:00:00,17.0,,,,,,28.1,81,0.0,1005.2,7.9,300,60,2,2,6
MH007,2019-06-05 03:00:00,,,,,,,28.1,80,0.0,1005.0,6.6,299,77,3,2,6
MH007,2019-06-05 04:00:00,,,,,,,28.3,79,0.0,1005.1,5.6,297,53,4,2,6
MH007,2019-06-05 05:00:00,,,,,,,28.7,78,0.0,1005.3,7.3,281,52,5,2,6
MH007,2019-06-05 06:00:00,,,,,,,29.1,76,0.0,1005.6,9.3,283,53,6,2,6
MH007,2019-06-05 07:00:00,,,,,,,29.8,72,0.0,1006.2,11.0,289,55,7,2,6
MH007,2019-06-05 08:00:00,,,,,,,30.5,69,0.1,1006.8,11.2,291,65,8,2,6
MH007,2019-06-05 09:00:00,,,,,,,31.2,66,0.1,1007.0,10.0,291,82,9,2,6
MH007,2019-06-05 10:00:00,,,,,,,32.0,63,0.1,1007.1,11.3,297,100,10,2,6
MH007,2019-06-05 11:00:00,,,,,,,32.4,62,0.0,1006.6,15.0,294,100,11,2,6
MH007,2019-06-05 12:00:00,,,,,,,32.5,61,0.0,1005.8,20.5,288,13,12,2,6
MH007,2019-06-05 13:00:00,,,,,,,32.6,59,0.0,1005.0,20.7,290,0,13,2,6
MH007,2019-06-05 14:00:00,,,,,,,32.7,58,0.0,1004.1,21.0,292,1,14,2,6
MH007,2019-06-05 15:00:00,,,,,,,32.0,61,0.0,1003.3,21.9,295,11,15,2,6
MH007,2019-06-05 16:00:00,,,,,,,31.4,65,0.0,1002.9,21.6,296,42,16,2,6
MH007,2019-06-05 17:00:00,,,,,,,30.9,68,0.0,1002.8,21.9,300,47,17,2,6
MH007,2019-06-05 18:00:00,,,,,,,30.1,73,0.0,1002.7,21.4,297,41,18,2,6
MH007,2019-06-05 19:00:00,,,,,,,29.4,77,0.0,1003.2,18.0,296,36,19,2,6
MH007,2019-06-05 20:00:00,,,,,,,29.2,78,0.0,1003.8,15.4,291,40,20,2,6
MH007,2019-06-05 21:00:00,,,,,,,29.1,78,0.0,1004.8,12.2,289,35,21,2,6
MH007,2019-06-05 22:00:00,,,,,,,28.9,79,0.0,1005.5,10.5,286,35,22,2,6
MH007,2019-06-05 23:00:00,,,,,,,28.8,81,0.0,1005.6,10.0,285,35,23,2,6
MH007,2019-06-06 00:00:00,,,,,,,28.6,81,0.0,1005.3,8.4,290,53,0,3,6
MH007,2019-06-06 01:00:00,,,,,,,28.6,80,0.0,1005.1,7.8,292,66,1,3,6
MH007,2019-06-06 02:00:00,,,,,,,28.7,79,0.0,1004.8,8.2,293,65,2,3,6
MH007,2019-06-06 03:00:00,,,,,,,28.7,79,0.0,1004.7,6.7,306,68,3,3,6
MH007,2019-06-06 04:00:00,,,,,,,28.5,80,0.0,1005.1,5.2,304,61,4,3,6
MH007,2019-06-06 05:00:00,,,,,,,29.0,80,0.0,1004.5,9.8,324,47,5,3,6
MH007,2019-06-06 06:00:00,,,,,,,29.4,78,0.0,1004.9,8.4,317,49,6,3,6
MH007,2019-06-06 07:00:00,,,,,,,30.2,73,0.0,1005.6,8.4,310,60,7,3,6
MH007,2019-06-06 08:00:00,,,,,,,31.1,68,0.0,1006.4,9.9,314,60,8,3,6
MH007,2019-06-06 09:00:00,,,,,,,31.7,66,0.0,1006.6,13.3,308,71,9,3,6
MH007,2019-06-06 10:00:00,17.0,85.75,21.05,78.71,0.5,7.91,32.3,63,0.0,1006.7,15.3,304,44,10,3,6
MH007,2019-06-06 11:00:00,12.68,59.22,18.0,57.13,0.62,7.19,32.8,61,0.0,1006.4,16.3,295,21,11,3,6
MH007,2019-06-06 12:00:00,16.32,68.53,17.11,52.13,0.39,13.5,33.1,60,0.0,1006.1,16.5,286,29,12,3,6
MH007,2019-06-06 13:00:00,15.27,50.07,16.62,39.11,0.34,19.064999999999998,33.1,60,0.0,1005.7,15.9,283,34,13,3,6
MH007,2019-06-06 14:00:00,14.13,53.2,19.68,39.62,0.22,24.63,32.5,63,0.0,1005.0,13.5,279,25,14,3,6
MH007,2019-06-06 15:00:00,19.18,61.13,13.32,39.76,0.24,22.75,32.4,63,0.0,1004.0,15.3,278,46,15,3,6
MH007,2019-06-06 16:00:00,17.41,67.08,23.51,47.39,0.21,22.41,31.8,65,0.0,1003.4,16.5,281,62,16,3,6
MH007,2019-06-06 17:00:00,18.73,69.82,26.29,43.74,0.16,25.28,30.7,70,0.0,1004.2,18.1,275,73,17,3,6
MH007,2019-06-06 18:00:00,17.27,62.1,24.18,45.38,0.27,19.92,30.0,72,0.0,1003.9,16.9,281,92,18,3,6
MH007,2019-06-06 19:00:00,13.54,65.92,26.05,57.74,0.44,11.62,29.6,74,0.0,1004.1,15.4,281,94,19,3,6
MH007,2019-06-06 20:00:00,16.45,62.82,25.78,70.33,0.5,5.72,29.3,77,0.0,1004.8,13.5,286,92,20,3,6
MH007,2019-06-06 21:00:00,10.95,54.92,26.85,77.5,0.55,4.2,29.0,79,0.0,1005.3,9.3,286,94,21,3,6
MH007,2019-06-06 22:00:00,11.73,52.0,29.94,85.67,0.51,4.16,28.9,80,0.0,1006.3,6.5,267,92,22,3,6
MH007,2019-06-06 23:00:00,11.13,52.02,18.13,89.1,0.42,4.89,28.9,80,0.0,1006.1,6.5,273,93,23,3,6
MH007,2019-06-07 00:00:00,13.59,52.82,28.73,114.71,0.42,3.06,28.7,80,0.0,1005.7,7.0,291,57,0,4,6
MH007,2019-06-07 01:00:00,14.86,45.27,26.23,96.28,0.34,4.57,28.5,81,0.0,1005.2,6.4,297,19,1,4,6
MH007,2019-06-07 02:00:00,9.82,56.0,24.93,62.95,0.28,7.14,28.5,81,0.0,1004.7,5.2,295,25,2,4,6
MH007,2019-06-07 03:00:00,9.87,55.67,22.8,48.62,0.32,7.19,28.2,82,0.0,1004.5,2.7,293,32,3,4,6
MH007,2019-06-07 04:00:00,6.54,43.27,23.3,50.26,0.33,7.15,28.0,84,0.0,1004.7,2.5,270,32,4,4,6
MH007,2019-06-07 05:00:00,7.73,53.75,22.03,51.99,0.31,6.5,28.6,82,0.0,1005.0,2.9,277,27,5,4,6
MH007,2019-06-07 06:00:00,11.46,44.11,22.43,53.35,0.36,5.73,29.1,78,0.0,1005.8,5.9,256,63,6,4,6
MH007,2019-06-07 07:00:00,10.27,48.78,22.88,44.1,0.19,11.8,29.8,72,0.0,1006.3,9.2,249,67,7,4,6
MH007,2019-06-07 08:00:00,10.0,39.09,22.19,39.39,0.17,12.89,30.5,69,0.0,1006.8,11.3,248,66,8,4,6
MH007,2019-06-07 09:00:00,8.27,43.25,16.92,41.63,0.23,15.37,31.4,65,0.0,1007.1,13.0,251,81,9,4,6
MH007,2019-06-07 10:00:00,10.6,53.2,21.41,58.19,0.3,15.01,32.0,63,0.1,1007.0,13.0,256,91,10,4,6
MH007,2019-06-07 11:00:00,18.77,61.75,21.86,58.51,0.42,12.22,32.5,61,0.1,1006.7,12.2,270,99,11,4,6
MH007,2019-06-07 12:00:00,13.09,52.16,16.97,61.54,0.4,12.18,32.8,60,0.1,1006.0,13.4,284,99,12,4,6
MH007,2019-06-07 13:00:00,9.41,58.81,19.22,44.32,0.34,16.92,32.9,59,0.0,1005.3,14.4,292,74,13,4,6
MH007,2019-06-07 14:00:00,13.32,51.24,24.37,53.84,0.36,19.18,32.9,60,0.0,1004.6,15.6,296,60,14,4,6
MH007,2019-06-07 15:00:00,10.54,62.17,22.32,50.63,0.27,19.04,32.7,62,0.0,1003.9,15.0,294,69,15,4,6
MH007,2019-06-07 16:00:00,14.3,69.07,24.96,54.92,0.23,18.69,31.7,68,0.0,1003.2,16.4,289,49,16,4,6
MH007,2019-06-07 17:00:00,17.59,72.09,26.02,64.25,0.31,14.55,31.1,71,0.0,1003.3,18.8,282,94,17,4,6
MH007,2019-06-07 18:00:00,15.41,76.02,31.91,63.05,0.33,15.29,30.4,74,0.0,1003.9,18.3,286,100,18,4,6
MH007,2019-06-07 19:00:00,26.23,77.17,35.11,69.19,0.41,11.89,29.9,78,0.0,1004.5,17.8,284,98,19,4,6
MH007,2019-06-07 20:00:00,24.55,83.8,36.03,78.47,0.63,7.35,29.8,78,0.0,1005.4,14.9,285,99,20,4,6
MH007,2019-06-07 21:00:00,17.07,74.98,33.02,70.13,0.61,9.78,29.7,80,0.0,1006.2,9.5,279,97,21,4,6
MH007,2019-06-07 22:00:00,14.27,74.2,29.1,99.64,0.67,5.57,29.5,81,0.0,1006.5,5.8,270,96,22,4,6
MH007,2019-06-07 23:00:00,15.73,82.42,26.71,98.13,0.51,4.69,29.4,81,0.0,1006.5,5.2,258,85,23,4,6
MH007,2019-06-08 00:00:00,10.82,60.27,24.32,102.98,0.4,4.41,29.2,83,0.0,1006.1,7.3,261,58,0,5,6
MH007,2019-06-08 01:00:00,16.03,71.15,32.33,96.54,0.32,5.98,29.1,84,0.0,1005.6,9.5,261,50,1,5,6
MH007,2019-06-08 02:00:00,11.82,76.47,22.12,80.5,0.24,9.35,29.1,82,0.0,1005.6,9.3,257,63,2,5,6
MH007,2019-06-08 03:00:00,7.54,53.05,25.68,56.56,0.23,7.22,29.0,82,0.0,1005.4,8.9,256,100,3,5,6
MH007,2019-06-08 04:00:00,7.0,54.9,21.76,44.45,0.3,8.47,29.0,82,0.0,1005.3,9.1,261,100,4,5,6
MH007,2019-06-08 05:00:00,7.87,51.02,21.12,48.33,0.33,6.75,29.2,82,0.0,1005.2,8.0,243,75,5,5,6
MH007,2019-06-08 06:00:00,6.27,52.07,20.98,50.48,0.4,5.95,29.5,80,0.0,1006.0,10.9,236,97,6,5,6
MH007,2019-06-08 07:00:00,6.87,55.18,19.09,48.09,0.45,6.56,29.7,80,0.1,1006.8,10.0,232,93,7,5,6
MH007,2019-06-08 08:00:00,9.59,62.83,17.59,34.68,0.19,13.34,30.4,76,0.0,1007.5,5.9,218,81,8,5,6
MH007,2019-06-08 09:00:00,11.73,56.23,18.33,34.76,0.22,13.94,31.4,71,0.0,1007.2,7.7,229,45,9,5,6
MH007,2019-06-08 10:00:00,10.27,65.38,19.3,51.56,0.3,13.11,32.1,67,0.0,1006.8,10.0,240,6,10,5,6
MH007,2019-06-08 11:00:00,13.46,80.02,17.24,50.68,0.29,13.39,33.2,62,0.0,1006.2,9.8,242,44,11,5,6
MH007,2019-06-08 12:00:00,12.27,81.07,19.96,53.33,0.38,14.89,33.5,61,0.0,1005.2,11.2,264,82,12,5,6
MH007,2019-06-08 13:00:00,13.73,83.89,21.62,51.22,0.41,18.63,33.7,61,0.0,1004.4,14.0,282,36,13,5,6
MH007,2019-06-08 14:00:00,16.6,79.0,22.07,52.14,0.44,15.89,33.4,60,0.0,1003.5,15.7,279,33,14,5,6
MH007,2019-06-08 15:00:00,14.41,79.49,19.63,58.7,0.48,15.92,33.2,60,0.0,1002.5,17.5,278,52,15,5,6
MH007,2019-06-08 16:00:00,19.18,100.16,26.22,56.7,0.38,19.32,32.3,65,0.0,1002.1,16.9,282,55,16,5,6
MH007,2019-06-08 17:00:00,22.59,107.1,30.15,58.55,0.3,23.2,31.9,69,0.0,1001.6,19.0,299,56,17,5,6
MH007,2019-06-08 18:00:00,25.59,111.02,29.14,58.87,0.29,17.28,30.9,77,0.0,1001.7,20.2,305,20,18,5,6
MH007,2019-06-08 19:00:00,23.42,112.28,25.75,56.5,0.39,14.82,30.0,83,0.0,1002.6,17.8,302,16,19,5,6
MH007,2019-06-08 20:00:00,21.27,123.11,30.48,62.72,0.5,11.19,29.8,84,0.0,1003.5,15.0,294,6,20,5,6
MH007,2019-06-08 21:00:00,24.45,127.47,27.99,66.49,0.66,7.08,29.6,84,0.0,1004.3,12.2,289,13,21,5,6
MH007,2019-06-08 22:00:00,13.73,104.45,25.99,98.88,0.85,4.55,29.5,84,0.0,1004.8,10.2,288,18,22,5,6
MH007,2019-06-08 23:00:00,31.0,121.95,24.67,100.14,0.88,4.38,29.3,84,0.0,1004.9,8.0,288,31,23,5,6
MH007,2019-06-09 00:00:00,26.23,119.27,20.25,111.46,0.77,3.82,29.2,84,0.0,1004.5,6.6,292,34,0,6,6
MH007,2019-06-09 01:00:00,23.28,87.03,23.41,93.47,0.39,4.75,29.0,84,0.0,1004.2,5.2,295,30,1,6,6
MH007,2019-06-09 02:00:00,17.82,87.75,29.35,65.0,0.26,7.36,28.8,85,0.0,1003.6,4.1,285,33,2,6,6
MH007,2019-06-09 03:00:00,17.87,77.67,22.81,44.37,0.2,9.3,28.6,86,0.0,1003.4,4.0,280,65,3,6,6
MH007,2019-06-09 04:00:00,12.82,63.0,16.33,26.32,0.14,14.41,28.5,86,0.0,1003.4,2.5,270,62,4,6,6
MH007,2019-06-09 05:00:00,15.46,62.87,21.62,45.66,0.28,7.97,28.8,87,0.0,1003.2,7.5,253,58,5,6,6
MH007,2019-06-09 06:00:00,13.41,56.98,20.89,37.38,0.33,9.01,29.0,86,0.1,1003.7,9.9,251,61,6,6,6
MH007,2019-06-09 07:00:00,11.27,56.17,19.13,49.55,0.42,6.24,29.7,81,0.1,1004.4,9.6,250,62,7,6,6
MH007,2019-06-09 08:00:00,16.18,63.02,17.06,41.07,0.37,10.82,30.6,75,0.1,1005.2,8.7,246,48,8,6,6
MH007,2019-06-09 09:00:00,12.67,64.25,17.03,41.48,0.26,14.01,31.7,69,0.0,1005.6,8.2,241,39,9,6,6
MH007,2019-06-09 10:00:00,13.73,73.03,17.89,34.53,0.23,27.54,32.7,65,0.0,1005.5,9.0,241,11,10,6,6
MH007,2019-06-09 11:00:00,16.59,74.28,31.64,54.23,0.27,25.18,33.2,63,0.0,1005.0,12.0,249,2,11,6,6
MH007,2019-06-09 12:00:00,20.45,85.2,22.17,41.83,0.23,25.67,33.2,63,0.0,1004.5,15.1,252,10,12,6,6
MH007,2019-06-09 13:00:00,14.95,92.7,19.07,36.91,0.25,22.19,32.9,64,0.0,1004.3,17.0,253,29,13,6,6
MH007,2019-06-09 14:00:00,13.13,80.83,16.71,33.87,0.32,25.01,33.0,64,0.0,1003.5,16.6,246,98,14,6,6
MH007,2019-06-09 15:00:00,17.32,74.08,15.28,34.3,0.31,22.29,32.0,67,0.0,1002.7,15.1,252,97,15,6,6
MH007,2019-06-09 16:00:00,13.7,77.12,16.21,32.19,0.33,24.24,31.8,68,0.0,1002.1,15.1,258,99,16,6,6
MH007,2019-06-09 17:00:00,15.59,81.47,14.22,32.65,0.29,17.59,31.2,73,0.0,1001.6,16.3,275,100,17,6,6
MH007,2019-06-09 18:00:00,14.27,61.0,17.81,39.72,0.2,15.11,30.7,75,0.0,1001.9,13.9,280,96,18,6,6
MH007,2019-06-09 19:00:00,12.27,60.87,18.57,38.69,0.2,13.1,30.2,77,0.0,1002.7,12.3,273,96,19,6,6
MH007,2019-06-09 20:00:00,16.32,54.98,21.95,45.34,0.23,11.76,30.0,78,0.0,1003.4,10.5,262,95,20,6,6
MH007,2019-06-09 21:00:00,13.53,54.25,21.11,37.46,0.3,12.78,29.8,79,0.0,1003.8,8.9,238,96,21,6,6
MH007,2019-06-09 22:00:00,14.73,63.71,22.81,49.44,0.43,6.63,29.7,80,0.0,1004.0,8.4,211,96,22,6,6
MH007,2019-06-09 23:00:00,15.0,51.02,24.85,64.4,0.45,6.24,29.5,80,0.0,1004.0,8.0,207,96,23,6,6
MH007,2019-06-10 00:00:00,15.0,53.05,32.03,49.86,0.56,34.16,29.6,81,0.0,1003.7,8.0,198,94,0,0,6
MH007,2019-06-10 01:00:00,21.89,96.05,44.11,72.03,0.76,15.74,29.3,82,0.0,1003.1,7.5,197,77,1,0,6
MH007,2019-06-10 02:00:00,23.87,59.87,40.87,138.57,0.81,3.74,29.2,83,0.0,1002.6,8.0,207,67,2,0,6
MH007,2019-06-10 03:00:00,24.0,97.1,49.47,71.54,0.51,6.98,29.2,84,0.0,1002.5,8.1,212,55,3,0,6
MH007,2019-06-10 04:00:00,22.27,62.4,42.73,57.4,0.43,13.04,29.2,84,0.0,1002.3,7.7,233,60,4,0,6
MH007,2019-06-10 05:00:00,23.73,77.5,35.43,56.03,0.35,24.25,28.9,84,0.1,1002.5,7.4,209,62,5,0,6
MH007,2019-06-10 06:00:00,13.63,58.1,55.11,133.63,0.41,20.3,29.0,83,0.0,1002.4,6.3,239,61,6,0,6
MH007,2019-06-10 07:00:00,15.46,62.3,45.87,92.94,0.61,10.91,29.6,79,0.0,1002.7,5.8,210,91,7,0,6
MH007,2019-06-10 08:00:00,18.59,74.33,55.15,100.81,0.77,7.61,30.5,75,0.0,1003.4,8.7,225,98,8,0,6
MH007,2019-06-10 09:00:00,25.91,87.73,37.66,62.28,0.58,21.98,30.8,74,0.0,1003.8,10.4,224,86,9,0,6
MH007,2019-06-10 10:00:00,19.23,75.65,34.16,54.73,0.41,30.6,31.5,70,0.0,1003.7,10.4,226,90,10,0,6
MH007,2019-06-10 11:00:00,20.59,62.11,28.98,50.41,0.37,31.9,31.5,71,0.0,1003.5,8.4,239,67,11,0,6
MH007,2019-06-10 12:00:00,21.0,66.33,41.44,72.48,0.43,26.02,32.0,68,0.0,1003.0,8.9,249,85,12,0,6
MH007,2019-06-10 13:00:00,24.45,79.51,27.71,45.38,0.26,29.87,31.2,71,0.0,1002.4,10.9,264,99,13,0,6
MH007,2019-06-10 14:00:00,18.07,57.73,24.55,40.77,0.29,31.68,30.7,73,0.0,1001.7,13.3,268,73,14,0,6
MH007,2019-06-10 15:00:00,15.27,47.12,25.55,42.67,0.42,28.62,31.5,68,0.0,1001.3,10.8,270,88,15,0,6
MH007,2019-06-10 16:00:00,11.54,51.92,29.08,46.07,0.43,28.33,31.4,69,0.0,1000.6,12.0,261,98,16,0,6
MH007,2019-06-10 17:00:00,14.45,49.11,30.79,44.6,0.43,30.64,31.6,70,0.0,1000.2,15.0,259,100,17,0,6
MH007,2019-06-10 18:00:00,13.28,53.86,29.53,41.74,0.39,27.47,30.9,75,0.0,1000.4,14.7,259,41,18,0,6
MH007,2019-06-10 19:00:00,16.47,49.05,30.17,45.0,0.26,22.52,30.3,78,0.0,1001.4,15.5,239,84,19,0,6
MH007,2019-06-10 20:00:00,10.09,51.17,34.34,60.5,0.4,10.26,29.5,83,0.1,1002.4,11.8,218,97,20,0,6
MH007,2019-06-10 21:00:00,17.64,57.65,25.11,77.45,0.61,6.04,29.5,83,0.5,1003.0,13.8,195,96,21,0,6
MH007,2019-06-10 22:00:00,16.42,44.3,26.92,67.89,0.44,23.2,29.0,86,0.4,1003.5,15.9,185,94,22,0,6
MH007,2019-06-10 23:00:00,17.73,54.9,40.64,51.06,0.56,39.02,28.8,86,0.0,1003.4,16.2,181,95,23,0,6
MH007,2019-06-11 00:00:00,6.77,12.02,49.02,72.57,0.61,22.31,28.8,84,0.0,1002.9,17.7,186,86,0,1,6
MH007,2019-06-11 01:00:00,6.72,13.25,62.62,80.21,0.71,20.16,28.7,86,0.0,1002.2,17.7,182,72,1,1,6
MH007,2019-06-11 02:00:00,12.18,24.05,48.77,73.85,0.48,26.02,28.2,88,0.0,1001.6,13.5,171,30,2,1,6
MH007,2019-06-11 03:00:00,12.13,26.07,46.19,66.22,0.41,16.47,28.1,89,0.0,1001.3,11.0,169,43,3,1,6
MH007,2019-06-11 04:00:00,18.91,28.84,22.04,37.72,0.24,35.79,28.1,88,0.0,1001.2,8.8,168,38,4,1,6
MH007,2019-06-11 05:00:00,12.22,22.05,28.71,76.1,0.29,22.59,28.3,84,0.1,1000.6,9.3,164,71,5,1,6
MH007,2019-06-11 06:00:00,17.05,24.5,44.89,67.78,0.58,13.34,28.0,87,0.0,1000.9,7.7,143,91,6,1,6
MH007,2019-06-11 07:00:00,17.13,45.17,47.05,84.03,0.73,9.08,28.4,84,0.0,1001.2,6.0,107,93,7,1,6
MH007,2019-06-11 08:00:00,25.61,90.93,42.51,74.67,0.81,8.57,29.7,73,0.0,1001.9,6.9,137,96,8,1,6
MH007,2019-06-11 09:00:00,29.59,88.72,54.39,95.07,1.03,13.64,30.8,65,0.0,1002.3,10.5,172,94,9,1,6
MH007,2019-06-11 10:00:00,36.05,116.58,57.7,82.02,0.86,37.07,31.8,62,0.0,1002.2,10.2,203,89,10,1,6
MH007,2019-06-11 11:00:00,24.04,97.92,51.65,63.06,0.74,63.28,32.3,60,0.0,1001.6,7.2,217,76,11,1,6
MH007,2019-06-11 12:00:00,31.5,95.0,63.42,70.88,0.63,95.2,33.8,56,0.0,1000.2,12.4,253,75,12,1,6
MH007,2019-06-11 13:00:00,28.625,88.4375,72.4,81.41,0.54,87.97,33.5,58,0.0,999.5,16.9,258,89,13,1,6
MH007,2019-06-11 14:00:00,25.75,81.875,67.74,77.88,0.6,89.3,32.4,63,0.0,998.7,19.1,259,85,14,1,6
MH007,2019-06-11 15:00:00,22.875,75.3125,67.15,77.15,0.64,25.35,31.4,66,0.1,998.4,17.4,230,81,15,1,6
MH007,2019-06-11 16:00:00,20.0,68.75,54.04,66.72,0.59,67.05000000000001,30.7,68,0.1,998.4,15.9,208,89,16,1,6
MH007,2019-06-11 17:00:00,18.28,58.67,57.02,66.94,0.61,108.75,30.8,71,0.2,997.8,8.0,252,88,17,1,6
MH007,2019-06-11 18:00:00,20.58,46.51,62.89,83.63,0.65,152.39,30.7,71,0.0,997.5,10.4,326,89,18,1,6
MH007,2019-06-11 19:00:00,17.55,68.17,35.02,43.23,0.4,43.65,30.2,74,0.0,998.2,7.4,309,83,19,1,6
MH007,2019-06-11 20:00:00,10.95,36.45,41.78,54.37,0.41,26.02,29.9,77,0.0,999.4,4.3,294,71,20,1,6
MH007,2019-06-11 21:00:00,10.86,54.67,53.35,77.66,0.87,12.79,29.3,81,1.1,999.6,4.7,9,76,21,1,6
MH007,2019-06-11 22:00:00,24.82,83.84,52.1,73.55,0.81,12.77,28.5,87,0.0,999.1,12.6,24,80,22,1,6
MH007,2019-06-11 23:00:00,25.27,77.17,58.32,83.37,1.0,9.18,28.3,89,0.0,1000.0,3.3,84,78,23,1,6
MH007,2019-06-12 00:00:00,29.32,85.9,65.48,91.27,1.29,6.83,28.4,87,0.1,999.1,8.7,66,100,0,2,6
MH007,2019-06-12 01:00:00,68.75,159.5,56.72,91.59,1.23,5.91,28.2,88,0.3,998.3,8.0,80,86,1,2,6
MH007,2019-06-12 02:00:00,53.47,139.15,43.46,61.21,0.9,10.75,28.0,88,0.7,997.7,5.4,82,68,2,2,6
MH007,2019-06-12 03:00:00,44.82,105.78,38.44,51.46,0.85,13.05,28.0,91,0.0,997.7,8.4,115,100,3,2,6
MH007,2019-06-12 04:00:00,47.45,96.3,27.65,35.29,0.41,18.32,28.6,84,0.0,997.7,14.1,128,100,4,2,6
MH007,2019-06-12 05:00:00,16.9,68.47,22.71,40.66,0.19,21.46,28.3,77,0.0,998.1,25.4,159,95,5,2,6
MH007,2019-06-12 06:00:00,7.7,48.22,23.39,61.27,0.22,22.75,27.4,82,0.9,998.9,26.3,140,98,6,2,6
MH007,2019-06-12 07:00:00,7.87,57.17,26.75,53.83,0.32,25.81,27.7,82,0.1,999.2,25.1,141,100,7,2,6
MH007,2019-06-12 08:00:00,6.27,25.43,21.0,32.2,0.27,34.74,28.0,82,0.2,999.8,27.2,145,95,8,2,6
MH007,2019-06-12 09:00:00,7.73,42.65,29.55,48.62,0.41,30.99,29.5,73,0.0,999.6,28.4,144,100,9,2,6
MH007,2019-06-12 10:00:00,6.27,68.0,22.39,37.29,0.45,34.17,30.2,68,0.0,1000.1,33.8,163,100,10,2,6
MH007,2019-06-12 11:00:00,7.73,68.55,26.12,44.23,0.51,28.56,29.9,70,0.2,999.8,37.4,167,99,11,2,6
MH007,2019-06-12 12:00:00,10.0,89.25,20.21,40.23,0.41,24.24,27.5,89,7.3,999.8,35.1,163,100,12,2,6
MH007,2019-06-12 13:00:00,9.13,60.27,21.71,34.55,0.35,26.76,27.5,89,1.9,999.3,36.3,166,99,13,2,6
MH007,2019-06-12 14:00:00,8.104000000000001,52.616,19.915,37.855,0.235,24.355,27.2,91,1.2,998.7,35.4,171,100,14,2,6
MH007,2019-06-12 15:00:00,7.078,44.962,18.12,41.16,0.12,21.95,27.2,90,3.2,998.7,38.9,178,100,15,2,6
MH007,2019-06-12 16:00:00,6.052,37.308,23.52,38.77,0.23,18.61,27.5,89,2.1,998.4,34.6,172,100,16,2,6
MH007,2019-06-12 17:00:00,5.026,29.654,21.59,35.99,0.26,16.49,27.6,82,0.2,999.3,25.4,164,100,17,2,6
MH007,2019-06-12 18:00:00,4.0,22.0,22.69,39.59,0.16,17.83,27.2,86,0.5,999.6,27.3,164,100,18,2,6
MH007,2019-06-12 19:00:00,5.74,23.14,33.86,48.43,0.26,13.95,27.0,88,0.6,1000.0,27.4,161,100,19,2,6
MH007,2019-06-12 20:00:00,12.05,28.0,23.88,37.86,0.26,14.23,26.8,89,0.3,1000.6,27.5,158,97,20,2,6
MH007,2019-06-12 21:00:00,14.72,27.93,20.92,41.35,0.2,15.34,27.1,87,0.2,1001.0,26.9,150,76,21,2,6
MH007,2019-06-12 22:00:00,14.13,25.1,31.62,44.38,0.33,13.95,26.6,89,0.2,1001.6,26.9,157,66,22,2,6
